image_paths,labels,other_labels
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001701.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114047.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/120160.png,Experimental,"['Sound Effects', 'Experimental', 'Holiday', 'Novelty']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/142947.png,Rock,"['Punk', 'Rock', 'Garage', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/091471.png,Pop,"['Synth Pop', 'Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/022150.png,Experimental,"['Noise', 'Avant-Garde', 'Improv', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/122363.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/068896.png,Electronic,"['Chill-out', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/134084.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/088878.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/054735.png,Rock,"['Post-Punk', 'Punk', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/145477.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/131941.png,International,"['International', 'Balkan', 'Middle East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/148430.png,International,"['International', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/019073.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/014391.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/105914.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/072607.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/106952.png,Rock,"['Punk', 'Indie-Rock', 'Rock', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126550.png,Experimental,"['Electroacoustic', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/079087.png,Experimental,"['Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/094033.png,Instrumental,"['Ambient', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/125287.png,Electronic,"['Dance', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/051112.png,Experimental,"['Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/125160.png,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Downtempo', 'Techno', 'House']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/086262.png,Rock,"['Punk', 'Rock', 'Hardcore']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/052644.png,Electronic,"['Techno', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126354.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/011780.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/141179.png,Pop,"['Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/045387.png,Instrumental,"['Ambient', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/107593.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114403.png,Rock,"['Post-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/032687.png,Hip-Hop,"['Hip-Hop', 'Breakbeat']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/007011.png,Electronic,['Electronic']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/027547.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/133027.png,Electronic,"['Ambient Electronic', 'Dubstep', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/043696.png,International,"['International', 'Balkan', 'Middle East', 'Europe']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/145241.png,Rock,"['Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/128813.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075376.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126668.png,Rock,"['Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/010684.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/137500.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/050543.png,Rock,"['Rock', 'Loud-Rock', 'Noise-Rock', 'Post-Punk', 'Punk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/055900.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075419.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/122132.png,Experimental,"['Avant-Garde', 'Unclassifiable', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/069904.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/032755.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/073762.png,International,"['Europe', 'International']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/080520.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/080686.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/087106.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108059.png,Experimental,"['Improv', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/117173.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/031044.png,Electronic,['Electronic']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/143216.png,Rock,"['Indie-Rock', 'Rock', 'Progressive']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/125154.png,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Downtempo', 'Techno', 'House']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/142579.png,International,['International']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/145550.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113344.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/097987.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/063258.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/080005.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/004780.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/094634.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/121316.png,Hip-Hop,"['Hip-Hop Beats', 'Rap', 'Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/142567.png,International,"['International', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/049479.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/014744.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/029813.png,Rock,"['Post-Punk', 'Punk', 'Rock', 'No Wave']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/125681.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/135089.png,Experimental,"['Experimental', 'Drone']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/038884.png,Experimental,"['Experimental', 'Unclassifiable', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/017462.png,Rock,"['Post-Punk', 'Punk', 'Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/068536.png,Experimental,"['Experimental', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/131452.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129914.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/099364.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/148773.png,Electronic,"['Chill-out', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113022.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/089843.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/109685.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/018037.png,International,"['International', 'African']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001732.png,Experimental,['Experimental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/097540.png,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/040938.png,Rock,"['Punk', 'Rock', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/011672.png,International,"['International', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/072288.png,Rock,"['Punk', 'Rock', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/024701.png,International,"['International', 'Balkan', 'Europe']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/140788.png,Folk,"['Psych-Folk', 'Folk', 'Freak-Folk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/135370.png,Rock,"['Indie-Rock', 'Rock', 'Progressive']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/084155.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/057500.png,Rock,"['Punk', 'Rock', 'Garage', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/096718.png,Rock,"['Punk', 'Rock', 'Metal', 'Black-Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/062426.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/122644.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/000148.png,Experimental,"['Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/091796.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/145551.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/112788.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/106876.png,Rock,"['Punk', 'Indie-Rock', 'Rock', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/060864.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/036614.png,Pop,"['Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/133452.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/072068.png,Electronic,"['Chip Music', 'Dubstep', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114074.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/117669.png,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/110651.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/118000.png,Experimental,"['Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/135223.png,International,"['Turkish', 'International', 'Middle East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/118084.png,Experimental,"['Electroacoustic', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/012052.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/119413.png,Experimental,"['Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075377.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113343.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/078848.png,Hip-Hop,"['Nerdcore', 'Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/128472.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/068851.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/122472.png,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113032.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/023353.png,Electronic,"['Ambient Electronic', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113700.png,International,"['International', 'Tango', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/013539.png,International,"['International', 'African', 'North African']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/024742.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/069822.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/004037.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/120504.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/137213.png,Rock,"['Rock Opera', 'Punk', 'Rock', 'Garage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/098621.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108014.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/062749.png,Pop,"['Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/089179.png,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085594.png,Pop,"['Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/132773.png,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/120316.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/071254.png,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/069208.png,Electronic,"['Dance', 'Chill-out', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026641.png,Rock,"['Surf', 'Psych-Rock', 'Rock', 'Garage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/116755.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/139491.png,Instrumental,"['Ambient', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129056.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/119828.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108423.png,Electronic,"['Techno', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108880.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/120468.png,Electronic,"['Ambient Electronic', 'Dubstep', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126105.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/069002.png,Experimental,"['Experimental', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/135338.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/060477.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/148305.png,Experimental,"['Minimalism', 'Electroacoustic', 'Sound Art', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/095486.png,Pop,"['Synth Pop', 'Pop']"
